year_end,neighborhood,parcels,city_owned
2020,COOPER PARK,1208,0
2020,COPERNICUS PARK,472,1
2020,DINEEN PARK,910,0
2020,DOWNER WOODS,655,0
2020,DRETZKA PARK,26,0
2020,ENDERIS PARK,917,0
2020,ESTABROOK PARK,8,0
2020,EUCLID PARK,455,0
2020,FAIR PARK,421,0
2020,FAIRFIELD,331,0
2020,FAIRVIEW,1380,0
2020,FERNWOOD,1068,0
2020,FLORIST HIGHLANDS,282,0
2020,FOREST HOME HILLS,755,1
2020,FRANKLIN HEIGHTS,1990,2
2020,FREEDOM VILLAGE,138,0
2020,GARDEN HOMES,566,0
2020,GOLDEN GATE,267,0
2020,GOLDEN VALLEY,1059,0
2020,GOLDMAN PARK,528,0
2020,GRA-RAM,478,0
2020,GRACELAND,790,0
2020,GRANTOSA,357,0
2020,GRANVILLE STATION,335,0
2020,GRANVILLE WOODS,2,0
2020,GRASSLYN MANOR,1573,0
2020,GREEN MOOR,186,0
2020,GROVER HEIGHTS,98,0
2020,HALYARD PARK,135,0
2020,HAMPTON HEIGHTS,2090,0
2020,HARAMBEE,2238,1
2020,HARBOR VIEW,149,0
2020,HARDER'S OAKS,150,0
2020,HAVENWOODS,175,0
2020,HAWLEY FARMS,598,0
2020,HAWTHORNE GLEN,122,0
2020,HERITAGE HEIGHTS,188,0
2020,HIGHWOOD ESTATES,499,0
2020,HILLSIDE,40,0
2020,HISTORIC MITCHELL STREET,1573,0
2020,HISTORIC THIRD WARD,636,0
2020,HOLLER PARK,167,0
2020,HONEY CREEK MANOR,833,0
2020,HONEY CREEK PARKWAY,435,1
2020,JACKSON PARK,2381,0
2020,JOHNSON'S WOODS,911,0
2020,JUNEAU TOWN,810,0
2020,KILBOURN TOWN,216,0
2020,KING PARK,156,0
2020,KOPS PARK,1170,0
2020,LAND BANK,19,0
2020,LAYTON PARK,1601,0
2020,LENOX HEIGHTS,455,0
2020,LINCOLN CREEK,1967,0
2020,LINCOLN PARK,1395,0
2020,LINCOLN VILLAGE,1878,0
2020,LINDSAY PARK,1057,0
2020,LITTLE MENOMONEE PARKWAY,275,0
2020,LONG VIEW,915,0
2020,LOWER EAST SIDE,2237,0
2020,LYONS PARK,523,0
2020,MACK ACRES,68,0
2020,MAITLAND PARK,319,0
2020,MAPLE TREE,386,0
2020,MARTIN DRIVE,412,1
2020,MC GOVERN PARK,1037,0
2020,MELODY VIEW,202,0
2020,MENOMONEE RIVER HILLS,1892,0
2020,MENOMONEE RIVER HILLS EAST,637,0
2020,MENOMONEE RIVER VALLEY,149,0
2020,MERRILL PARK,523,0
2020,METCALFE PARK,486,0
2020,MIDTOWN,1274,0
2020,MILL VALLEY,331,0
2020,MILLER VALLEY,108,0
2020,MILWAUKEE RIVER PARKWAY,229,0
2020,MITCHELL FIELD,60,0
2020,MITCHELL PARK,8,0
2020,MITCHELL WEST,872,0
2020,MORGAN HEIGHTS,541,0
2020,MORGANDALE,2486,0
2020,MOUNT MARY,699,0
2020,MOUNT OLIVET,56,0
2020,MURRAY HILL,651,0
2020,MUSKEGO WAY,1844,0
2020,"NASH PARK",846,0
2020,"NATIONAL PARK",461,0
2020,NEW COELN,161,0
2020,NORTH DIVISION,1474,2
2020,NORTH GRANVILLE,42,0
2020,NORTHPOINT,557,0
2020,NORTHRIDGE,226,0
2020,NORTHRIDGE LAKES,313,0
2020,OLD NORTH MILWAUKEE,3007,2
2020,PARK KNOLL,395,0
2020,PARK PLACE,78,0
2020,PARK VIEW,132,0
2020,PARKWAY HILLS,153,0
2020,PHEASANT RUN,482,0
2020,POLLBER HEIGHTS,74,0
2020,POLONIA,1005,0
2020,RED OAK HEIGHTS,232,0
2020,RIDGEVIEW,90,0
2020,RIVER BEND,499,0
2020,RIVERSIDE PARK,241,0
2020,RIVERTON HEIGHTS,465,0
2020,RIVERWEST,2884,0
2020,ROLLING GREEN,495,0
2020,ROOSEVELT GROVE,1450,0
2020,ROOT CREEK,480,0
2020,RUFUS KING,1358,0
2020,SAINT JOSEPH,1603,0
2020,SAVELAND PARK,589,0
2020,SERVITE WOODS,417,0
2020,SHERMAN PARK,1576,1
2020,SILVER CITY,803,0
2020,SILVER SPRING,2462,0
2020,SILVER SWAN,397,0
2020,SOUTHGATE,472,0
2020,SOUTHPOINT,535,0
2020,ST. AMELIAN'S,581,0
2020,STORY HILL,520,0
2020,SUNSET HEIGHTS,1245,0
2020,THE VALLEY / PIGSVILLE,143,0
2020,THURSTON WOODS,1172,0
2020,TIMMERMAN AIRPORT,52,0
2020,TIMMERMAN WEST,959,0
2020,TIPPECANOE,2012,0
2020,TOWN & COUNTRY MANOR,618,0
2020,TOWN OF LAKE,1867,0
2020,TRIANGLE,136,0
2020,TRIANGLE NORTH,221,0
2020,TRIPOLI PARK,233,0
2020,UPPER EAST SIDE,846,0
2020,UPTOWN,1392,0
2020,VALHALLA,560,0
2020,VALLEY FORGE,54,0
2020,VETERANS AFFAIRS,1,0
2020,VOGEL PARK,372,0
2020,WAHL PARK,826,0
2020,WALKER'S POINT,1155,0
2020,WALNUT HILL,435,0
2020,WASHINGTON HEIGHTS,1988,0
2020,WASHINGTON PARK,914,0
2020,WEDGEWOOD,478,0
2020,WEST VIEW,405,0
2020,WHISPERING HILLS,213,0
2020,WHITE MANOR,582,0
2020,WICK FIELD,160,0
2020,WILLIAMSBURG,584,2
2020,WILSON PARK,637,0
2020,WOODLAND COURT,135,0
2020,WOODLANDS,638,0
2020,WYRICK PARK,339,0
2020,YANKEE HILL,564,0
2021,ALCOTT PARK,482,0
2021,ALVERNO,165,0
2021,AMANI,1290,5
2021,ARLINGTON GARDENS,740,0
2021,ARLINGTON HEIGHTS,1151,1
2021,AVENUES WEST,253,2
2021,BARAN PARK,89,0
2021,BAY VIEW,5104,0
2021,BLUEMOUND HEIGHTS,1010,1
2021,BORCHERT FIELD,853,2
2021,BRADLEY ESTATES,1027,1
2021,BREWER'S HILL,597,1
2021,BRYNWOOD,1,0
2021,BUCHEL PARK,13,0
2021,BURNHAM PARK,1329,0
2021,CALUMET FARMS,395,0
2021,CAMBRIDGE HEIGHTS,492,0
2021,CANNON PARK,416,0
2021,CAPITOL HEIGHTS,1654,0
2021,CASTLE MANOR,749,0
2021,CLARKE SQUARE,979,1
2021,CLAYTON CREST,535,0
2021,CLOCK TOWER ACRES,341,0
2021,COLD SPRING PARK,281,0
2021,COLLEGE HEIGHTS,373,0
2021,COLUMBUS PARK,1124,0
2021,CONCORDIA,203,0
2021,COOPER PARK,1208,0
2021,COPERNICUS PARK,471,0
2021,DINEEN PARK,910,0
2021,DOWNER WOODS,656,0
2021,DRETZKA PARK,27,0
2021,ENDERIS PARK,917,0
2021,ESTABROOK PARK,8,0
2021,EUCLID PARK,455,0
2021,FAIR PARK,421,0
2021,FAIRFIELD,330,0
2021,FAIRVIEW,1380,0
2021,FERNWOOD,1068,0
2021,FLORIST HIGHLANDS,283,0
2021,FOREST HOME HILLS,753,1
2021,FRANKLIN HEIGHTS,1971,7
2021,FREEDOM VILLAGE,138,0
2021,GARDEN HOMES,561,0
2021,GOLDEN GATE,267,0
2021,GOLDEN VALLEY,1060,0
2021,GOLDMAN PARK,528,0
2021,GRA-RAM,478,0
2021,GRACELAND,790,0
2021,GRANTOSA,357,0
2021,GRANVILLE STATION,335,0
2021,GRANVILLE WOODS,2,0
2021,GRASSLYN MANOR,1573,0
2021,GREEN MOOR,186,0
2021,GROVER HEIGHTS,98,0
2021,HALYARD PARK,135,0
2021,HAMPTON HEIGHTS,2086,1
2021,HARAMBEE,2230,3
2021,HARBOR VIEW,148,0
2021,HARDER'S OAKS,150,0
2021,HAVENWOODS,176,0
2021,HAWLEY FARMS,598,0
2021,HAWTHORNE GLEN,122,0
2021,HERITAGE HEIGHTS,188,0
2021,HIGHWOOD ESTATES,499,0
2021,HILLSIDE,40,0
2021,HISTORIC MITCHELL STREET,1573,1
2021,HISTORIC THIRD WARD,636,0
2021,HOLLER PARK,167,0
2021,HONEY CREEK MANOR,833,0
2021,HONEY CREEK PARKWAY,434,0
2021,JACKSON PARK,2380,0
2021,JOHNSON'S WOODS,912,0
2021,JUNEAU TOWN,810,0
2021,KILBOURN TOWN,216,0
2021,KING PARK,156,0
2021,KOPS PARK,1170,0
2021,LAND BANK,19,0
2021,LAYTON PARK,1600,0
2021,LENOX HEIGHTS,454,1
2021,LINCOLN CREEK,1966,0
2021,LINCOLN PARK,1394,0
2021,LINCOLN VILLAGE,1865,0
2021,LINDSAY PARK,1057,1
2021,LITTLE MENOMONEE PARKWAY,275,0
2021,LONG VIEW,914,0
2021,LOWER EAST SIDE,2231,0
2021,LYONS PARK,523,0
2021,MACK ACRES,68,0
2021,MAITLAND PARK,319,0
2021,MAPLE TREE,386,0
2021,MARTIN DRIVE,412,0
2021,MC GOVERN PARK,1037,0
2021,MELODY VIEW,202,0
2021,MENOMONEE RIVER HILLS,1892,0
2021,MENOMONEE RIVER HILLS EAST,637,0
2021,MENOMONEE RIVER VALLEY,149,0
2021,MERRILL PARK,520,0
2021,METCALFE PARK,485,0
2021,MIDTOWN,1273,0
2021,MILL VALLEY,331,0
2021,MILLER VALLEY,108,0
2021,MILWAUKEE RIVER PARKWAY,228,0
2021,MITCHELL FIELD,60,0
2021,MITCHELL PARK,8,0
2021,MITCHELL WEST,872,0
2021,MORGAN HEIGHTS,541,0
2021,MORGANDALE,2484,0
2021,MOUNT MARY,699,0
2021,MOUNT OLIVET,56,0
2021,MURRAY HILL,651,0
2021,MUSKEGO WAY,1838,0
2021,"NASH PARK",846,0
2021,"NATIONAL PARK",461,0
2021,NEW COELN,161,0
2021,NORTH DIVISION,1474,3
2021,NORTH GRANVILLE,42,0
2021,NORTHPOINT,557,0
2021,NORTHRIDGE,226,0
2021,NORTHRIDGE LAKES,313,0
2021,OLD NORTH MILWAUKEE,3003,3
2021,PARK KNOLL,395,0
2021,PARK PLACE,78,0
2021,PARK VIEW,131,0
2021,PARKWAY HILLS,153,0
2021,PHEASANT RUN,482,0
2021,POLLBER HEIGHTS,74,0
2021,POLONIA,1005,0
2021,RED OAK HEIGHTS,232,0
2021,RIDGEVIEW,90,0
2021,RIVER BEND,499,1
2021,RIVERSIDE PARK,241,0
2021,RIVERTON HEIGHTS,465,0
2021,RIVERWEST,2883,0
2021,ROLLING GREEN,495,0
2021,ROOSEVELT GROVE,1447,0
2021,ROOT CREEK,480,0
2021,RUFUS KING,1352,0
2021,SAINT JOSEPH,1603,0
2021,SAVELAND PARK,589,0
2021,SERVITE WOODS,417,0
2021,SHERMAN PARK,1570,3
2021,SILVER CITY,802,0
2021,SILVER SPRING,2462,2
2021,SILVER SWAN,397,0
2021,SOUTHGATE,472,0
2021,SOUTHPOINT,535,0
2021,ST. AMELIAN'S,581,0
2021,STORY HILL,520,0
2021,SUNSET HEIGHTS,1246,1
2021,THE VALLEY / PIGSVILLE,143,0
2021,THURSTON WOODS,1169,1
2021,TIMMERMAN AIRPORT,52,0
2021,TIMMERMAN WEST,958,0
2021,TIPPECANOE,2012,0
2021,TOWN & COUNTRY MANOR,618,0
2021,TOWN OF LAKE,1868,0
2021,TRIANGLE,135,0
2021,TRIANGLE NORTH,218,1
2021,TRIPOLI PARK,233,0
2021,UPPER EAST SIDE,846,0
2021,UPTOWN,1392,0
2021,VALHALLA,560,0
2021,VALLEY FORGE,54,0
2021,VETERANS AFFAIRS,1,0
2021,VOGEL PARK,373,1
2021,WAHL PARK,825,0
2021,WALKER'S POINT,1151,0
2021,WALNUT HILL,436,0
2021,WASHINGTON HEIGHTS,1987,0
2021,WASHINGTON PARK,914,0
2021,WEDGEWOOD,478,0
2021,WEST VIEW,405,0
2021,WHISPERING HILLS,213,0
2021,WHITE MANOR,582,0
2021,WICK FIELD,159,0
2021,WILLIAMSBURG,584,0
2021,WILSON PARK,637,0
2021,WOODLAND COURT,135,0
2021,WOODLANDS,637,0
2021,WYRICK PARK,338,0
2021,YANKEE HILL,563,0
2022,ALCOTT PARK,483,0
2022,ALVERNO,165,0
2022,AMANI,1290,10
2022,ARLINGTON GARDENS,740,0
2022,ARLINGTON HEIGHTS,1164,6
2022,AVENUES WEST,253,1
2022,BARAN PARK,88,0
2022,BAY VIEW,5104,1
2022,BLUEMOUND HEIGHTS,1009,1
2022,BORCHERT FIELD,856,8
2022,BRADLEY ESTATES,1027,1
2022,BREWER'S HILL,596,1
2022,BRYNWOOD,1,0
2022,BUCHEL PARK,13,0
2022,BURNHAM PARK,1328,0
2022,CALUMET FARMS,395,0
2022,CAMBRIDGE HEIGHTS,492,0
2022,CANNON PARK,416,0
2022,CAPITOL HEIGHTS,1656,3
2022,CASTLE MANOR,749,0
2022,CLARKE SQUARE,981,0
2022,CLAYTON CREST,536,1
2022,CLOCK TOWER ACRES,340,0
2022,COLD SPRING PARK,282,2
2022,COLLEGE HEIGHTS,373,0
2022,COLUMBUS PARK,1124,1
2022,CONCORDIA,203,1
2022,COOPER PARK,1208,0
2022,COPERNICUS PARK,472,0
2022,DINEEN PARK,911,0
2022,DOWNER WOODS,655,0
2022,DRETZKA PARK,34,0
2022,ENDERIS PARK,917,0
2022,ESTABROOK PARK,8,0
2022,EUCLID PARK,455,0
2022,FAIR PARK,421,0
2022,FAIRFIELD,329,0
2022,FAIRVIEW,1381,0
2022,FERNWOOD,1069,0
2022,FLORIST HIGHLANDS,282,0
2022,FOREST HOME HILLS,751,2
2022,FRANKLIN HEIGHTS,1976,18
2022,FREEDOM VILLAGE,138,0
2022,GARDEN HOMES,564,2
2022,GOLDEN GATE,268,0
2022,GOLDEN VALLEY,1060,0
2022,GOLDMAN PARK,529,0
2022,GRA-RAM,478,0
2022,GRACELAND,790,1
2022,GRANTOSA,357,0
2022,GRANVILLE STATION,337,0
2022,GRANVILLE WOODS,2,0
2022,GRASSLYN MANOR,1573,0
2022,GREEN MOOR,186,0
2022,GROVER HEIGHTS,97,0
2022,HALYARD PARK,135,0
2022,HAMPTON HEIGHTS,2091,2
2022,HARAMBEE,2242,14
2022,HARBOR VIEW,147,0
2022,HARDER'S OAKS,150,0
2022,HAVENWOODS,175,0
2022,HAWLEY FARMS,598,0
2022,HAWTHORNE GLEN,122,0
2022,HERITAGE HEIGHTS,188,0
2022,HIGHWOOD ESTATES,499,0
2022,HILLSIDE,40,0
2022,HISTORIC MITCHELL STREET,1572,4
2022,HISTORIC THIRD WARD,636,0
2022,HOLLER PARK,167,0
2022,HONEY CREEK MANOR,834,0
2022,HONEY CREEK PARKWAY,433,0
2022,JACKSON PARK,2381,0
2022,JOHNSON'S WOODS,913,0
2022,JUNEAU TOWN,809,0
2022,KILBOURN TOWN,216,0
2022,KING PARK,158,2
2022,KOPS PARK,1171,0
2022,LAND BANK,19,0
2022,LAYTON PARK,1602,3
2022,LENOX HEIGHTS,453,0
2022,LINCOLN CREEK,1966,2
2022,LINCOLN PARK,1395,2
2022,LINCOLN VILLAGE,1859,3
2022,LINDSAY PARK,1057,1
2022,LITTLE MENOMONEE PARKWAY,275,0
2022,LONG VIEW,914,0
2022,LOWER EAST SIDE,2230,1
2022,LYONS PARK,523,0
2022,MACK ACRES,68,0
2022,MAITLAND PARK,319,0
2022,MAPLE TREE,386,0
2022,MARTIN DRIVE,412,0
2022,MC GOVERN PARK,1037,2
2022,MELODY VIEW,202,0
2022,MENOMONEE RIVER HILLS,1892,1
2022,MENOMONEE RIVER HILLS EAST,637,0
2022,MENOMONEE RIVER VALLEY,149,0
2022,MERRILL PARK,520,4
2022,METCALFE PARK,490,6
2022,MIDTOWN,1298,4
2022,MILL VALLEY,330,0
2022,MILLER VALLEY,109,0
2022,MILWAUKEE RIVER PARKWAY,228,0
2022,MITCHELL FIELD,60,0
2022,MITCHELL PARK,8,0
2022,MITCHELL WEST,872,0
2022,MORGAN HEIGHTS,541,0
2022,MORGANDALE,2485,1
2022,MOUNT MARY,699,0
2022,MOUNT OLIVET,56,0
2022,MURRAY HILL,653,0
2022,MUSKEGO WAY,1839,4
2022,"NASH PARK",846,0
2022,"NATIONAL PARK",461,0
2022,NEW COELN,161,0
2022,NORTH DIVISION,1493,12
2022,NORTH GRANVILLE,42,0
2022,NORTHPOINT,557,0
2022,NORTHRIDGE,226,0
2022,NORTHRIDGE LAKES,314,0
2022,OLD NORTH MILWAUKEE,3003,6
2022,PARK KNOLL,395,0
2022,PARK PLACE,78,0
2022,PARK VIEW,132,0
2022,PARKWAY HILLS,153,0
2022,PHEASANT RUN,482,0
2022,POLLBER HEIGHTS,74,0
2022,POLONIA,1005,0
2022,RED OAK HEIGHTS,232,0
2022,RIDGEVIEW,90,0
2022,RIVER BEND,498,0
2022,RIVERSIDE PARK,240,0
2022,RIVERTON HEIGHTS,465,0
2022,RIVERWEST,2884,0
2022,ROLLING GREEN,495,0
2022,ROOSEVELT GROVE,1449,1
2022,ROOT CREEK,480,0
2022,RUFUS KING,1352,1
2022,SAINT JOSEPH,1605,2
2022,SAVELAND PARK,589,0
2022,SERVITE WOODS,417,0
2022,SHERMAN PARK,1569,6
2022,SILVER CITY,800,0
2022,SILVER SPRING,2461,1
2022,SILVER SWAN,397,0
2022,SOUTHGATE,472,0
2022,SOUTHPOINT,534,0
2022,ST. AMELIAN'S,581,2
2022,STORY HILL,520,0
2022,SUNSET HEIGHTS,1244,2
2022,THE VALLEY / PIGSVILLE,143,0
2022,THURSTON WOODS,1169,2
2022,TIMMERMAN AIRPORT,52,0
2022,TIMMERMAN WEST,959,1
2022,TIPPECANOE,2013,0
2022,TOWN & COUNTRY MANOR,618,0
2022,TOWN OF LAKE,1868,0
2022,TRIANGLE,136,0
2022,TRIANGLE NORTH,218,2
2022,TRIPOLI PARK,233,1
2022,UPPER EAST SIDE,844,0
2022,UPTOWN,1398,0
2022,VALHALLA,559,0
2022,VALLEY FORGE,54,0
2022,VETERANS AFFAIRS,1,0
2022,VOGEL PARK,372,0
2022,WAHL PARK,824,2
2022,WALKER'S POINT,1149,3
2022,WALNUT HILL,438,0
2022,WASHINGTON HEIGHTS,1989,0
2022,WASHINGTON PARK,933,4
2022,WEDGEWOOD,478,0
2022,WEST VIEW,405,0
2022,WHISPERING HILLS,213,0
2022,WHITE MANOR,582,0
2022,WICK FIELD,160,0
2022,WILLIAMSBURG,582,2
2022,WILSON PARK,637,0
2022,WOODLAND COURT,135,0
2022,WOODLANDS,636,2
2022,WYRICK PARK,339,2
2022,YANKEE HILL,563,0
2023,ALCOTT PARK,483,0
2023,ALVERNO,165,0
2023,AMANI,1290,11
2023,ARLINGTON GARDENS,740,0
2023,ARLINGTON HEIGHTS,1164,6
2023,AVENUES WEST,253,1
2023,BARAN PARK,88,0
2023,BAY VIEW,5104,1
2023,BLUEMOUND HEIGHTS,1009,1
2023,BORCHERT FIELD,856,9
2023,BRADLEY ESTATES,1027,1
2023,BREWER'S HILL,596,1
2023,BRYNWOOD,1,0
2023,BUCHEL PARK,13,0
2023,BURNHAM PARK,1328,0
2023,CALUMET FARMS,395,0
2023,CAMBRIDGE HEIGHTS,492,0
2023,CANNON PARK,416,0
2023,CAPITOL HEIGHTS,1656,3
2023,CASTLE MANOR,749,0
2023,CLARKE SQUARE,981,0
2023,CLAYTON CREST,536,1
2023,CLOCK TOWER ACRES,340,0
2023,COLD SPRING PARK,282,2
2023,COLLEGE HEIGHTS,373,0
2023,COLUMBUS PARK,1124,1
2023,CONCORDIA,204,1
2023,COOPER PARK,1208,0
2023,COPERNICUS PARK,472,0
2023,DINEEN PARK,911,0
2023,DOWNER WOODS,656,0
2023,DRETZKA PARK,34,0
2023,ENDERIS PARK,917,0
2023,ESTABROOK PARK,8,0
2023,EUCLID PARK,455,0
2023,FAIR PARK,421,0
2023,FAIRFIELD,329,0
2023,FAIRVIEW,1381,0
2023,FERNWOOD,1069,0
2023,FLORIST HIGHLANDS,282,0
2023,FOREST HOME HILLS,751,2
2023,FRANKLIN HEIGHTS,1976,18
2023,FREEDOM VILLAGE,138,0
2023,GARDEN HOMES,564,2
2023,GOLDEN GATE,268,0
2023,GOLDEN VALLEY,1060,0
2023,GOLDMAN PARK,529,0
2023,GRA-RAM,478,0
2023,GRACELAND,790,1
2023,GRANTOSA,357,0
2023,GRANVILLE STATION,337,0
2023,GRANVILLE WOODS,2,0
2023,GRASSLYN MANOR,1573,0
2023,GREEN MOOR,186,0
2023,GROVER HEIGHTS,97,0
2023,HALYARD PARK,135,0
2023,HAMPTON HEIGHTS,2091,2
2023,HARAMBEE,2242,14
2023,HARBOR VIEW,147,0
2023,HARDER'S OAKS,150,0
2023,HAVENWOODS,175,0
2023,HAWLEY FARMS,598,0
2023,HAWTHORNE GLEN,122,0
2023,HERITAGE HEIGHTS,188,0
2023,HIGHWOOD ESTATES,499,0
2023,HILLSIDE,40,0
2023,HISTORIC MITCHELL STREET,1573,3
2023,HISTORIC THIRD WARD,636,0
2023,HOLLER PARK,167,0
2023,HONEY CREEK MANOR,834,0
2023,HONEY CREEK PARKWAY,433,0
2023,JACKSON PARK,2381,0
2023,JOHNSON'S WOODS,913,0
2023,JUNEAU TOWN,809,0
2023,KILBOURN TOWN,216,0
2023,KING PARK,158,2
2023,KOPS PARK,1171,0
2023,LAND BANK,19,0
2023,LAYTON PARK,1602,3
2023,LENOX HEIGHTS,453,0
2023,LINCOLN CREEK,1966,2
2023,LINCOLN PARK,1395,1
2023,LINCOLN VILLAGE,1859,3
2023,LINDSAY PARK,1057,1
2023,LITTLE MENOMONEE PARKWAY,275,0
2023,LONG VIEW,914,0
2023,LOWER EAST SIDE,2230,1
2023,LYONS PARK,523,0
2023,MACK ACRES,68,0
2023,MAITLAND PARK,319,0
2023,MAPLE TREE,386,0
2023,MARTIN DRIVE,412,0
2023,MC GOVERN PARK,1037,2
2023,MELODY VIEW,202,0
2023,MENOMONEE RIVER HILLS,1892,1
2023,MENOMONEE RIVER HILLS EAST,637,0
2023,MENOMONEE RIVER VALLEY,149,0
2023,MERRILL PARK,520,4
2023,METCALFE PARK,490,6
2023,MIDTOWN,1298,4
2023,MILL VALLEY,330,0
2023,MILLER VALLEY,109,0
2023,MILWAUKEE RIVER PARKWAY,228,0
2023,MITCHELL FIELD,60,0
2023,MITCHELL PARK,8,0
2023,MITCHELL WEST,872,0
2023,MORGAN HEIGHTS,541,0
2023,MORGANDALE,2485,1
2023,MOUNT MARY,699,0
2023,MOUNT OLIVET,56,0
2023,MURRAY HILL,653,0
2023,MUSKEGO WAY,1839,3
2023,"NASH PARK",846,0
2023,"NATIONAL PARK",461,0
2023,NEW COELN,161,0
2023,NORTH DIVISION,1493,12
2023,NORTH GRANVILLE,42,0
2023,NORTHPOINT,557,0
2023,NORTHRIDGE,226,0
2023,NORTHRIDGE LAKES,314,0
2023,OLD NORTH MILWAUKEE,3003,6
2023,PARK KNOLL,395,0
2023,PARK PLACE,78,0
2023,PARK VIEW,132,0
2023,PARKWAY HILLS,153,0
2023,PHEASANT RUN,482,0
2023,POLLBER HEIGHTS,74,0
2023,POLONIA,1005,0
2023,RED OAK HEIGHTS,232,0
2023,RIDGEVIEW,90,0
2023,RIVER BEND,498,0
2023,RIVERSIDE PARK,240,0
2023,RIVERTON HEIGHTS,465,0
2023,RIVERWEST,2884,0
2023,ROLLING GREEN,495,0
2023,ROOSEVELT GROVE,1449,2
2023,ROOT CREEK,480,0
2023,RUFUS KING,1352,1
2023,SAINT JOSEPH,1605,2
2023,SAVELAND PARK,589,0
2023,SERVITE WOODS,417,0
2023,SHERMAN PARK,1570,5
2023,SILVER CITY,802,0
2023,SILVER SPRING,2461,1
2023,SILVER SWAN,397,0
2023,SOUTHGATE,472,0
2023,SOUTHPOINT,535,0
2023,ST. AMELIAN'S,581,0
2023,STORY HILL,520,0
2023,SUNSET HEIGHTS,1244,2
2023,THE VALLEY / PIGSVILLE,143,0
2023,THURSTON WOODS,1169,2
2023,TIMMERMAN AIRPORT,52,0
2023,TIMMERMAN WEST,959,1
2023,TIPPECANOE,2013,0
2023,TOWN & COUNTRY MANOR,618,0
2023,TOWN OF LAKE,1868,0
2023,TRIANGLE,136,0
2023,TRIANGLE NORTH,218,2
2023,TRIPOLI PARK,233,1
2023,UPPER EAST SIDE,844,0
2023,UPTOWN,1398,1
2023,VALHALLA,559,0
2023,VALLEY FORGE,54,0
2023,VETERANS AFFAIRS,1,0
2023,VOGEL PARK,372,0
2023,WAHL PARK,825,2
2023,WALKER'S POINT,1149,3
2023,WALNUT HILL,438,0
2023,WASHINGTON HEIGHTS,1989,0
2023,WASHINGTON PARK,933,4
2023,WEDGEWOOD,478,0
2023,WEST VIEW,405,0
2023,WHISPERING HILLS,213,0
2023,WHITE MANOR,582,0
2023,WICK FIELD,160,0
2023,WILLIAMSBURG,582,2
2023,WILSON PARK,637,0
2023,WOODLAND COURT,135,0
2023,WOODLANDS,636,2
2023,WYRICK PARK,339,2
2023,YANKEE HILL,563,0
